k1,k2,lambda,val_mAP
12,7,0.2578947368421053,0.9665158995602441
26,11,0.1,0.9665152618397946
14,7,0.17894736842105263,0.9665142632410768
5,13,0.3368421052631579,0.9665139621458243
11,5,0.23157894736842105,0.9665138597876779
9,2,0.15263157894736842,0.9665137078477216
9,3,0.4157894736842105,0.9665136634529585
8,2,0.28421052631578947,0.9665134631109086
9,9,0.3368421052631579,0.9665122468684844
30,11,0.1,0.966511574569292
8,2,0.2578947368421053,0.9665099423672204
27,13,0.23157894736842105,0.9665096168638551
21,14,0.2578947368421053,0.966508379904597
6,14,0.3368421052631579,0.9665079893030223
13,3,0.20526315789473684,0.9665071367629741
15,13,0.20526315789473684,0.9665067990196496
22,12,0.1,0.9665061071257628
29,14,0.23157894736842105,0.9665054868710008
10,12,0.3631578947368421,0.9665045577080413
11,2,0.4157894736842105,0.966502381088353
24,11,0.1,0.9665007100970581
20,14,0.2578947368421053,0.966500560654582
17,11,0.12631578947368421,0.9664998175756528
13,4,0.1,0.9664997649120126
10,5,0.3631578947368421,0.9664993843640408
6,5,0.4157894736842105,0.9664993608836572
13,9,0.23157894736842105,0.9664991349680172
14,8,0.17894736842105263,0.9664989154334481
18,9,0.1,0.9664976328030918
20,13,0.2578947368421053,0.9664975576124256
11,14,0.28421052631578947,0.9664971910909159
12,4,0.2578947368421053,0.9664965184933277
31,14,0.23157894736842105,0.9664947339432353
9,2,0.12631578947368421,0.9664942528307295
7,3,0.44210526315789467,0.9664940410255428
5,9,0.3894736842105263,0.966493433410968
11,3,0.31052631578947365,0.9664930668134416
5,12,0.3368421052631579,0.9664922647295171
8,2,0.23157894736842105,0.9664919098938834
32,12,0.12631578947368421,0.9664906091402914
6,7,0.3894736842105263,0.9664903349699292
7,4,0.49473684210526314,0.9664902457686328
6,3,0.46842105263157896,0.9664898256922024
16,8,0.1,0.9664889497936238
26,14,0.23157894736842105,0.9664886599686742
9,2,0.1,0.9664880067105864
7,5,0.3894736842105263,0.9664872156561896
19,11,0.1,0.9664858582266503
19,10,0.1,0.9664854457646616
34,14,0.20526315789473684,0.9664852845812542
8,4,0.46842105263157896,0.9664847291556238
18,10,0.12631578947368421,0.9664846979095392
10,7,0.3368421052631579,0.9664844534240487
34,13,0.23157894736842105,0.9664843518989813
30,14,0.23157894736842105,0.9664841592334845
28,13,0.23157894736842105,0.9664841475209957
33,14,0.23157894736842105,0.9664834514916334
21,12,0.1,0.9664821482472699
16,13,0.17894736842105263,0.9664821006813643
7,6,0.3631578947368421,0.9664806018735402
19,14,0.2578947368421053,0.9664802944666546
12,3,0.17894736842105263,0.9664799519967593
18,14,0.2578947368421053,0.9664780973616367
6,13,0.3631578947368421,0.9664778992434384
13,8,0.17894736842105263,0.9664778294874596
9,8,0.31052631578947365,0.9664773473944073
19,12,0.12631578947368421,0.9664756416699111
5,11,0.3368421052631579,0.9664754706272883
33,11,0.1,0.9664736552807256
11,2,0.3894736842105263,0.9664735126843192
29,12,0.1,0.9664733488136378
8,2,0.20526315789473684,0.9664717962973777
9,6,0.3631578947368421,0.9664709305472857
8,2,0.17894736842105263,0.9664697197827791
8,5,0.3894736842105263,0.96646967558419
11,11,0.3368421052631579,0.9664694493684144
8,10,0.3368421052631579,0.9664690864443605
8,2,0.15263157894736842,0.9664689085938226
7,2,0.3368421052631579,0.9664687354032557
18,13,0.2578947368421053,0.9664686450649357
32,14,0.23157894736842105,0.9664686432012622
25,14,0.23157894736842105,0.9664674607298313
16,7,0.1,0.9664666178889914
12,8,0.23157894736842105,0.9664628826800346
9,13,0.3631578947368421,0.966462221718424
18,12,0.15263157894736842,0.9664619708869825
11,7,0.28421052631578947,0.966460287554903
8,7,0.3631578947368421,0.9664600522614906
19,13,0.2578947368421053,0.9664600481749888
10,2,0.17894736842105263,0.9664587692807015
15,10,0.15263157894736842,0.9664580673549764
5,5,0.4157894736842105,0.9664579401465899
17,10,0.12631578947368421,0.9664551699135001
12,14,0.28421052631578947,0.9664546977113214
17,13,0.15263157894736842,0.9664545105923388
12,3,0.15263157894736842,0.9664544802089732
26,13,0.23157894736842105,0.9664538714970117
7,11,0.3368421052631579,0.9664526588057499
15,8,0.12631578947368421,0.9664501986614337
7,9,0.3368421052631579,0.9664485844940178
12,10,0.28421052631578947,0.9664483485285972
7,2,0.31052631578947365,0.9664479532089706
12,9,0.2578947368421053,0.966447102705289
5,14,0.2578947368421053,0.9664469082313402
16,12,0.12631578947368421,0.9664461807279535
10,2,0.15263157894736842,0.9664446210791724
7,7,0.3631578947368421,0.96644441725811
10,11,0.3631578947368421,0.9664443671537292
6,9,0.3631578947368421,0.9664439147919841
16,14,0.17894736842105263,0.9664436913136413
5,2,0.44210526315789467,0.9664414370295671
9,14,0.31052631578947365,0.9664412490039793
23,12,0.1,0.9664403845205173
8,9,0.3368421052631579,0.9664396650349444
11,2,0.3631578947368421,0.9664394896312788
5,10,0.3631578947368421,0.966438408022197
10,13,0.3631578947368421,0.96643815322805
7,2,0.28421052631578947,0.9664367524921247
12,5,0.17894736842105263,0.9664363972130382
6,10,0.3368421052631579,0.9664359703225343
11,4,0.3631578947368421,0.9664359440087258
25,13,0.23157894736842105,0.9664357200770768
29,13,0.23157894736842105,0.9664338071155231
13,3,0.17894736842105263,0.9664328945843247
8,2,0.12631578947368421,0.9664324587603565
14,13,0.23157894736842105,0.9664320008755205
8,2,0.1,0.9664311421739379
9,11,0.3368421052631579,0.9664305195805433
7,14,0.31052631578947365,0.9664298216553122
23,14,0.23157894736842105,0.9664297165090114
22,14,0.23157894736842105,0.9664290140295962
11,6,0.23157894736842105,0.9664287034276242
22,13,0.23157894736842105,0.966424247267015
17,14,0.15263157894736842,0.9664238642046193
10,8,0.31052631578947365,0.966422505125417
23,13,0.23157894736842105,0.9664222394225843
31,13,0.23157894736842105,0.9664205581138455
24,14,0.23157894736842105,0.9664204649343824
12,3,0.12631578947368421,0.9664202319473235
10,14,0.31052631578947365,0.9664186894493237
14,5,0.12631578947368421,0.9664178197008598
20,12,0.1,0.9664170547282755
7,10,0.31052631578947365,0.9664160012100365
8,13,0.3631578947368421,0.9664156600175626
9,4,0.44210526315789467,0.9664150477679789
17,9,0.1,0.9664146595156788
5,6,0.3894736842105263,0.9664124007065125
11,2,0.3368421052631579,0.9664092506947626
16,10,0.12631578947368421,0.9664089617412044
30,12,0.1,0.9664073408133446
6,2,0.44210526315789467,0.9664073361540025
15,11,0.15263157894736842,0.9664068831537604
13,7,0.17894736842105263,0.9664067760591978
24,13,0.23157894736842105,0.9664053901526931
9,7,0.3368421052631579,0.9664043677147555
11,13,0.3368421052631579,0.9664028686696213
10,6,0.31052631578947365,0.9664024581917954
10,4,0.3894736842105263,0.9664019006731969
16,11,0.12631578947368421,0.9663992636326872
25,12,0.1,0.9663990591151085
12,4,0.23157894736842105,0.9663976314725107
13,5,0.15263157894736842,0.9663973296368298
26,12,0.1,0.9663961607176323
32,11,0.1,0.9663958418553821
11,3,0.28421052631578947,0.9663955427283228
12,6,0.20526315789473684,0.9663952254162664
13,3,0.15263157894736842,0.9663948673051455
6,2,0.4157894736842105,0.9663932883407622
10,2,0.12631578947368421,0.9663927329581671
14,12,0.20526315789473684,0.9663923969792321
10,10,0.3368421052631579,0.9663922483060894
6,14,0.31052631578947365,0.9663910663544678
13,14,0.2578947368421053,0.9663909915735033
13,13,0.2578947368421053,0.9663909435827497
8,11,0.3368421052631579,0.966389779280083
15,6,0.1,0.966387453027934
11,2,0.31052631578947365,0.9663870190745498
34,11,0.1,0.9663856642430915
12,12,0.28421052631578947,0.9663856321876816
15,7,0.12631578947368421,0.9663854814419425
8,6,0.3631578947368421,0.9663854219193283
7,2,0.2578947368421053,0.9663851824545214
8,4,0.44210526315789467,0.9663840053338123
15,9,0.12631578947368421,0.9663823558749358
11,9,0.31052631578947365,0.9663817208613873
30,13,0.23157894736842105,0.9663795641684205
9,5,0.3631578947368421,0.9663754741250917
27,14,0.20526315789473684,0.966375031708462
21,14,0.23157894736842105,0.9663739473131865
16,9,0.1,0.9663736375251368
33,13,0.23157894736842105,0.9663713259656698
6,2,0.3894736842105263,0.9663705054969232
34,14,0.17894736842105263,0.9663697614191068
8,14,0.31052631578947365,0.9663692286007748
6,12,0.3368421052631579,0.9663691500649113
12,13,0.31052631578947365,0.9663690243716021
28,14,0.20526315789473684,0.9663686571498614
13,10,0.23157894736842105,0.9663659028865346
32,13,0.23157894736842105,0.9663657983446966
13,9,0.20526315789473684,0.9663636460585643
5,8,0.3368421052631579,0.9663632132065125
31,12,0.1,0.9663632109851389
5,2,0.4157894736842105,0.9663631421067981
6,11,0.3368421052631579,0.9663628253186576
12,3,0.1,0.9663625273052369
12,11,0.28421052631578947,0.9663608290872305
13,11,0.23157894736842105,0.9663599623921911
7,2,0.23157894736842105,0.9663596704153645
33,12,0.1,0.966359602189877
12,7,0.23157894736842105,0.9663590456255926
16,13,0.15263157894736842,0.9663584491724863
13,3,0.12631578947368421,0.9663582014957873
7,5,0.3631578947368421,0.9663571835591505
5,7,0.3631578947368421,0.9663562216345583
5,9,0.3631578947368421,0.9663560959819952
9,10,0.31052631578947365,0.9663557542450888
20,14,0.23157894736842105,0.9663554963585699
12,5,0.15263157894736842,0.9663540716308627
33,14,0.20526315789473684,0.9663539490212402
9,3,0.3894736842105263,0.9663535760281752
14,10,0.17894736842105263,0.9663533468458282
8,3,0.4157894736842105,0.9663527908566044
18,12,0.12631578947368421,0.966352710779287
14,11,0.17894736842105263,0.9663525327658218
34,13,0.20526315789473684,0.9663522911046312
6,6,0.3894736842105263,0.9663519570252643
6,8,0.3368421052631579,0.96635148575223
21,13,0.23157894736842105,0.9663507607665401
6,3,0.44210526315789467,0.9663506481274362
7,8,0.3368421052631579,0.9663503342981448
7,6,0.3368421052631579,0.9663491464609744
10,3,0.3631578947368421,0.9663476837465191
11,2,0.28421052631578947,0.9663475413920594
29,14,0.20526315789473684,0.9663473022783683
5,3,0.46842105263157896,0.9663465478228538
24,12,0.1,0.9663460713001655
11,3,0.2578947368421053,0.9663449383365506
14,6,0.15263157894736842,0.9663410012755435
20,13,0.23157894736842105,0.9663368630447124
14,9,0.17894736842105263,0.9663357056617452
7,4,0.46842105263157896,0.9663356416378365
5,2,0.3894736842105263,0.9663351403146835
11,8,0.2578947368421053,0.9663343676677332
27,13,0.20526315789473684,0.9663342720709714
8,5,0.3631578947368421,0.9663337696910518
7,14,0.28421052631578947,0.9663333937997305
11,2,0.2578947368421053,0.966333180383544
31,14,0.20526315789473684,0.9663318358307148
10,5,0.3368421052631579,0.9663317822459786
8,8,0.31052631578947365,0.9663312080033818
12,8,0.20526315789473684,0.966330481154387
6,2,0.3631578947368421,0.9663289402983193
17,12,0.1,0.9663278212371187
11,14,0.2578947368421053,0.9663268774729274
13,12,0.23157894736842105,0.9663245091167342
11,4,0.3368421052631579,0.9663238792285926
6,4,0.5210526315789473,0.9663238282529828
6,7,0.3631578947368421,0.9663223377955358
17,13,0.12631578947368421,0.966321605592335
14,14,0.23157894736842105,0.9663213069290887
7,2,0.20526315789473684,0.966320906116507
11,10,0.31052631578947365,0.9663193717992109
11,7,0.2578947368421053,0.9663191188610855
28,13,0.20526315789473684,0.9663188413660426
15,14,0.17894736842105263,0.9663180725802335
14,5,0.1,0.9663180081027063
30,14,0.20526315789473684,0.9663173075685257
19,14,0.23157894736842105,0.966317215252188
11,5,0.20526315789473684,0.9663158776570254
15,12,0.15263157894736842,0.9663154635151805
11,2,0.23157894736842105,0.9663145104367744
11,2,0.20526315789473684,0.9663134152517763
32,14,0.20526315789473684,0.966308641264875
7,7,0.3368421052631579,0.9663072798667108
18,14,0.23157894736842105,0.9663062268103272
5,13,0.31052631578947365,0.9663059336783006
8,6,0.3368421052631579,0.9663057850153374
26,14,0.20526315789473684,0.9663054366113388
12,10,0.2578947368421053,0.9663041499172174
12,4,0.20526315789473684,0.9663021491527172
5,14,0.23157894736842105,0.9663019954504669
9,14,0.28421052631578947,0.9663013558037881
17,10,0.1,0.9663008868914895
19,12,0.1,0.9663003428551346
8,10,0.31052631578947365,0.9663002962470353
6,14,0.28421052631578947,0.9662995905112353
5,10,0.3368421052631579,0.9662986776304824
13,3,0.1,0.9662971389975216
11,2,0.17894736842105263,0.9662949194329359
25,14,0.20526315789473684,0.9662931009829687
16,14,0.15263157894736842,0.9662930106756994
12,14,0.2578947368421053,0.9662927850340736
15,10,0.12631578947368421,0.9662925447638373
19,13,0.23157894736842105,0.9662922550585394
7,12,0.3368421052631579,0.9662912620875119
22,14,0.20526315789473684,0.9662903858766065
18,10,0.1,0.9662895360919701
29,13,0.20526315789473684,0.9662884159651645
17,11,0.1,0.9662875528972309
7,9,0.31052631578947365,0.9662829327674585
18,11,0.1,0.9662814988339107
7,2,0.17894736842105263,0.9662811343085816
7,3,0.4157894736842105,0.9662809021615528
11,3,0.23157894736842105,0.9662799844379202
10,14,0.28421052631578947,0.9662789503364904
15,8,0.1,0.9662776358715409
6,2,0.3368421052631579,0.9662775318799753
11,2,0.15263157894736842,0.9662773640551534
26,13,0.20526315789473684,0.9662770035296192
9,3,0.3631578947368421,0.9662770014175742
7,13,0.3368421052631579,0.9662758682462564
34,14,0.15263157894736842,0.9662746605030751
8,7,0.3368421052631579,0.966270103308169
10,11,0.3368421052631579,0.9662698975851467
25,13,0.20526315789473684,0.9662693534550121
10,9,0.31052631578947365,0.9662683165000714
15,13,0.17894736842105263,0.9662653689117312
6,13,0.3368421052631579,0.9662652592982164
13,6,0.15263157894736842,0.9662650943782186
13,5,0.12631578947368421,0.9662646948825103
10,7,0.31052631578947365,0.9662642220359958
18,13,0.23157894736842105,0.9662635892961281
9,9,0.31052631578947365,0.9662635753937276
23,14,0.20526315789473684,0.9662612893488184
9,4,0.4157894736842105,0.9662605590556044
12,9,0.23157894736842105,0.9662599617191958
9,8,0.28421052631578947,0.9662597532260371
22,13,0.20526315789473684,0.9662581380273555
13,8,0.15263157894736842,0.9662577650650881
16,10,0.1,0.9662576780927256
23,13,0.20526315789473684,0.9662570705479543
6,5,0.3894736842105263,0.9662546593335714
8,3,0.3894736842105263,0.9662544790018924
27,14,0.17894736842105263,0.9662504835469844
31,13,0.20526315789473684,0.966249859186149
10,12,0.3368421052631579,0.966249850720469
5,2,0.3631578947368421,0.9662469601256969
8,4,0.4157894736842105,0.9662467728332654
7,2,0.15263157894736842,0.9662467657713476
9,6,0.3368421052631579,0.9662465591953472
8,14,0.28421052631578947,0.9662436086991575
32,12,0.1,0.9662431504433119
10,2,0.1,0.9662425605225785
11,2,0.12631578947368421,0.9662420726714488
5,12,0.31052631578947365,0.9662417775956295
34,13,0.17894736842105263,0.9662415714663155
24,14,0.20526315789473684,0.9662407056598176
11,3,0.20526315789473684,0.9662395573000491
15,11,0.12631578947368421,0.9662385451445492
30,13,0.20526315789473684,0.9662377296608679
8,9,0.31052631578947365,0.9662369100118732
14,8,0.15263157894736842,0.9662367610738015
6,9,0.3368421052631579,0.966236654588658
9,13,0.3368421052631579,0.9662356300376974
7,2,0.12631578947368421,0.966235563741148
6,10,0.31052631578947365,0.9662352063105081
31,14,0.17894736842105263,0.9662346453145149
6,2,0.31052631578947365,0.9662326708270499
7,6,0.31052631578947365,0.9662323318574589
14,12,0.17894736842105263,0.9662301058626528
15,9,0.1,0.9662299868281179
11,4,0.31052631578947365,0.9662276097396058
9,12,0.3368421052631579,0.9662259849231679
16,11,0.1,0.9662259417815718
15,7,0.1,0.9662258218843323
24,13,0.20526315789473684,0.966224321412414
5,9,0.3368421052631579,0.9662233055694003
7,11,0.31052631578947365,0.9662224784839482
7,10,0.28421052631578947,0.9662215446690139
21,14,0.20526315789473684,0.9662207890297053
8,5,0.3368421052631579,0.9662202332802174
9,11,0.31052631578947365,0.9662199326851347
11,2,0.1,0.9662191705789422
12,7,0.20526315789473684,0.9662170325166687
7,8,0.31052631578947365,0.9662164829796843
10,10,0.31052631578947365,0.9662162030684721
12,6,0.17894736842105263,0.9662152852877794
14,7,0.15263157894736842,0.9662151960295478
9,5,0.3368421052631579,0.9662148199792531
9,7,0.31052631578947365,0.9662125062476358
13,10,0.20526315789473684,0.9662123969610763
12,12,0.2578947368421053,0.9662101893745291
16,12,0.1,0.966209441146062
11,3,0.17894736842105263,0.9662087591403467
6,8,0.31052631578947365,0.966208671304345
5,11,0.31052631578947365,0.9662080495612607
5,4,0.5210526315789473,0.9662066294752187
11,8,0.23157894736842105,0.9662065083845398
5,2,0.3368421052631579,0.96620621905673
13,9,0.17894736842105263,0.9662052577153403
6,2,0.2578947368421053,0.966204927148706
6,2,0.28421052631578947,0.966204927148706
13,14,0.23157894736842105,0.9662047250853483
21,13,0.20526315789473684,0.966203127259335
16,13,0.12631578947368421,0.9662022596663701
8,11,0.31052631578947365,0.9662005037531567
6,4,0.49473684210526314,0.9662001527300653
8,6,0.31052631578947365,0.9661997792755325
7,5,0.3368421052631579,0.9661996467356654
28,14,0.17894736842105263,0.9661978081521994
10,3,0.3368421052631579,0.9661973563719723
17,14,0.12631578947368421,0.9661967125448152
7,4,0.44210526315789467,0.9661961828403741
12,4,0.17894736842105263,0.9661954975111223
11,11,0.31052631578947365,0.9661951979664338
5,7,0.3368421052631579,0.9661951765925467
20,14,0.20526315789473684,0.966193949939154
32,13,0.20526315789473684,0.9661937019608585
7,2,0.1,0.9661934762421757
33,13,0.20526315789473684,0.966190936738281
14,13,0.20526315789473684,0.9661888900435132
13,5,0.1,0.9661884190475689
27,13,0.17894736842105263,0.9661858876836799
11,5,0.17894736842105263,0.9661851856761088
10,4,0.3631578947368421,0.9661818391600252
5,8,0.31052631578947365,0.9661806239257789
33,14,0.17894736842105263,0.9661798436938868
32,14,0.17894736842105263,0.9661790078848675
8,13,0.3368421052631579,0.966178722822952
9,14,0.2578947368421053,0.9661783722459795
5,6,0.3631578947368421,0.966177537432812
11,6,0.20526315789473684,0.9661768067202005
11,3,0.15263157894736842,0.9661766260080668
6,2,0.23157894736842105,0.9661748312143582
12,11,0.2578947368421053,0.9661741088859263
20,13,0.20526315789473684,0.966172672031384
9,3,0.3368421052631579,0.966171686511791
8,3,0.3631578947368421,0.9661686199675512
13,13,0.23157894736842105,0.9661639957046257
13,11,0.20526315789473684,0.9661639454969223
7,3,0.3894736842105263,0.9661636840062249
10,6,0.28421052631578947,0.9661629842994456
5,5,0.3894736842105263,0.9661622052698509
8,12,0.3368421052631579,0.9661620402457277
7,14,0.2578947368421053,0.9661614139968692
5,2,0.31052631578947365,0.9661603979423605
29,14,0.17894736842105263,0.9661588867501163
26,14,0.17894736842105263,0.9661578152775568
11,13,0.31052631578947365,0.9661574668095027
10,13,0.3368421052631579,0.9661567941536101
19,14,0.20526315789473684,0.9661565325580794
14,6,0.12631578947368421,0.9661557657175461
5,13,0.28421052631578947,0.9661554148932096
14,14,0.20526315789473684,0.9661549320408023
18,12,0.1,0.9661540023992116
34,13,0.15263157894736842,0.9661539687724235
11,12,0.31052631578947365,0.9661529930802774
30,14,0.17894736842105263,0.9661529565731759
11,7,0.23157894736842105,0.9661524708361579
10,5,0.31052631578947365,0.9661521941931236
34,14,0.12631578947368421,0.9661511340956567
12,5,0.12631578947368421,0.9661500007356214
18,14,0.20526315789473684,0.9661478347291831
6,11,0.31052631578947365,0.9661472358000729
9,10,0.28421052631578947,0.9661464717620121
15,14,0.15263157894736842,0.9661461638001041
12,8,0.17894736842105263,0.9661459957329511
8,4,0.3894736842105263,0.9661459320346669
6,12,0.31052631578947365,0.9661417709873068
22,14,0.17894736842105263,0.9661408220151492
25,14,0.17894736842105263,0.9661370460032831
13,7,0.15263157894736842,0.9661341756752513
25,13,0.17894736842105263,0.9661331394658204
9,3,0.31052631578947365,0.9661306752993281
7,6,0.28421052631578947,0.9661296295957421
28,13,0.17894736842105263,0.966128581364161
23,13,0.17894736842105263,0.9661272394339828
10,14,0.2578947368421053,0.966126780050785
19,13,0.20526315789473684,0.9661262992832653
16,14,0.12631578947368421,0.9661262593335315
15,12,0.12631578947368421,0.9661246013257686
12,13,0.28421052631578947,0.9661243554502124
15,10,0.1,0.9661234510331117
6,14,0.2578947368421053,0.9661198769447211
5,3,0.44210526315789467,0.9661192739488277
31,13,0.17894736842105263,0.9661180801909028
26,13,0.17894736842105263,0.966116827046185
11,14,0.23157894736842105,0.9661168139388394
14,9,0.15263157894736842,0.9661137120062078
10,3,0.31052631578947365,0.9661118609083649
29,13,0.17894736842105263,0.9661111003762272
23,14,0.17894736842105263,0.9661105541401394
8,3,0.3368421052631579,0.9661090197585681
11,4,0.28421052631578947,0.9661085617294456
10,8,0.28421052631578947,0.9661066248669408
14,10,0.15263157894736842,0.9661056838784072
11,9,0.28421052631578947,0.9661041825252307
8,6,0.28421052631578947,0.9661040426782674
22,13,0.17894736842105263,0.9661012066670814
14,11,0.15263157894736842,0.9660995074440891
18,13,0.20526315789473684,0.9660988872115881
5,10,0.31052631578947365,0.9660985874055175
24,14,0.17894736842105263,0.9660956902972045
7,3,0.3631578947368421,0.9660955801603565
5,4,0.49473684210526314,0.9660933884050354
15,13,0.15263157894736842,0.9660920776565481
8,5,0.31052631578947365,0.9660918506400855
8,7,0.31052631578947365,0.9660915859334402
9,5,0.31052631578947365,0.9660904886522493
8,14,0.2578947368421053,0.9660902654713944
17,13,0.1,0.9660894856904718
12,14,0.23157894736842105,0.9660884608476822
9,3,0.28421052631578947,0.96608724209608
6,2,0.20526315789473684,0.9660866575921393
9,6,0.31052631578947365,0.9660865837321467
24,13,0.17894736842105263,0.9660846341625596
11,3,0.12631578947368421,0.9660813739708518
8,4,0.3631578947368421,0.9660800126992822
13,6,0.12631578947368421,0.9660778050318435
9,4,0.3894736842105263,0.9660770052796324
5,2,0.28421052631578947,0.9660764943907151
8,3,0.31052631578947365,0.9660762739266512
30,13,0.17894736842105263,0.9660734419159474
11,10,0.28421052631578947,0.9660729497632863
6,4,0.46842105263157896,0.9660668162234967
6,7,0.3368421052631579,0.9660663084945853
6,2,0.17894736842105263,0.9660662838570891
12,9,0.20526315789473684,0.9660659716213199
7,7,0.31052631578947365,0.9660651383641042
33,13,0.17894736842105263,0.9660648394619361
5,2,0.2578947368421053,0.9660642754268832
21,14,0.17894736842105263,0.9660639933007183
14,8,0.12631578947368421,0.9660614611330761
34,13,0.12631578947368421,0.9660599408732196
31,14,0.15263157894736842,0.9660590763515209
21,13,0.17894736842105263,0.966057863866818
27,14,0.15263157894736842,0.9660573455047282
7,9,0.28421052631578947,0.9660569409792457
6,13,0.31052631578947365,0.9660559587639793
5,14,0.20526315789473684,0.9660555838453426
7,11,0.28421052631578947,0.9660539223195239
7,4,0.4157894736842105,0.9660530414546828
9,8,0.2578947368421053,0.9660525376679429
9,9,0.28421052631578947,0.9660522652549882
12,10,0.23157894736842105,0.9660505619769839
9,7,0.28421052631578947,0.9660504708405997
6,6,0.3631578947368421,0.9660491737554583
6,9,0.31052631578947365,0.9660464653324445
33,14,0.15263157894736842,0.9660456134586554
5,13,0.2578947368421053,0.9660435170087303
13,12,0.20526315789473684,0.9660434540469531
12,4,0.15263157894736842,0.9660427307882096
12,5,0.1,0.9660412811380421
20,14,0.17894736842105263,0.966040559504433
32,13,0.17894736842105263,0.9660396925778961
28,14,0.15263157894736842,0.9660389488353708
14,12,0.15263157894736842,0.9660358006712065
5,6,0.3368421052631579,0.9660348665260395
17,14,0.1,0.9660335902705309
14,7,0.12631578947368421,0.9660334875699885
7,13,0.31052631578947365,0.9660330319869381
11,7,0.20526315789473684,0.966030680727721
14,6,0.1,0.9660306178099419
27,13,0.15263157894736842,0.9660300487472577
13,14,0.20526315789473684,0.9660287281175344
20,13,0.17894736842105263,0.9660283199970818
7,3,0.3368421052631579,0.966027207301153
5,9,0.31052631578947365,0.9660271913277327
12,6,0.15263157894736842,0.9660263354820198
6,2,0.15263157894736842,0.9660263180651029
12,7,0.17894736842105263,0.9660252469382308
29,14,0.15263157894736842,0.9660248854209799
7,5,0.31052631578947365,0.9660241150153654
6,3,0.4157894736842105,0.9660239354866494
11,8,0.20526315789473684,0.966021709876826
11,5,0.15263157894736842,0.9660213171538515
9,3,0.2578947368421053,0.9660209625833922
5,4,0.46842105263157896,0.9660206072078132
9,14,0.23157894736842105,0.9660195446590075
10,14,0.23157894736842105,0.9660184154362896
12,12,0.23157894736842105,0.966018034398319
11,13,0.28421052631578947,0.9660177438231877
10,7,0.28421052631578947,0.9660173741843601
5,12,0.28421052631578947,0.9660159074942486
5,11,0.28421052631578947,0.9660153860190299
9,11,0.28421052631578947,0.9660149283741463
6,10,0.28421052631578947,0.9660145283690895
13,10,0.17894736842105263,0.9660139322656347
10,11,0.31052631578947365,0.9660122584608992
7,12,0.31052631578947365,0.9660121914919793
8,3,0.28421052631578947,0.9660114690268898
6,2,0.12631578947368421,0.9660113837759751
6,2,0.1,0.9660113837759751
34,14,0.1,0.9660050143175848
13,9,0.15263157894736842,0.966003479765963
7,8,0.28421052631578947,0.9660020032298842
11,3,0.1,0.96599991587198
19,14,0.17894736842105263,0.9659998481039549
15,11,0.1,0.9659977733372125
8,8,0.28421052631578947,0.9659975465573493
30,14,0.15263157894736842,0.9659962081985923
34,13,0.1,0.9659957658610524
7,6,0.2578947368421053,0.9659954023477156
32,14,0.15263157894736842,0.9659940832572074
9,6,0.28421052631578947,0.9659922955761936
10,12,0.31052631578947365,0.9659893498476098
10,4,0.3368421052631579,0.9659888904025408
10,10,0.28421052631578947,0.9659887238681361
5,8,0.28421052631578947,0.965987648234144
10,6,0.2578947368421053,0.9659845097333419
7,14,0.23157894736842105,0.9659813736517128
22,13,0.15263157894736842,0.9659800887198231
5,2,0.23157894736842105,0.9659799310457918
5,2,0.20526315789473684,0.9659799310457918
26,14,0.15263157894736842,0.9659796890896047
13,6,0.1,0.9659789592896226
12,11,0.23157894736842105,0.9659774649268474
6,14,0.23157894736842105,0.9659770261430775
18,14,0.17894736842105263,0.9659767827517884
23,13,0.15263157894736842,0.9659767292570621
28,13,0.15263157894736842,0.9659731581241506
29,13,0.15263157894736842,0.9659712664131237
13,8,0.12631578947368421,0.9659709527689228
22,14,0.15263157894736842,0.965969785614439
7,3,0.31052631578947365,0.965969264533562
24,13,0.15263157894736842,0.9659691411252004
25,14,0.15263157894736842,0.9659688901457948
6,12,0.28421052631578947,0.9659677086844384
14,13,0.17894736842105263,0.9659675501815781
13,11,0.17894736842105263,0.9659666534642661
11,11,0.28421052631578947,0.965963022918642
10,3,0.28421052631578947,0.9659625223860309
5,7,0.31052631578947365,0.965961315417129
23,14,0.15263157894736842,0.9659611631248184
11,4,0.2578947368421053,0.9659611380083664
6,11,0.28421052631578947,0.9659610211797363
19,13,0.17894736842105263,0.9659603058327996
31,13,0.15263157894736842,0.9659586772227298
16,14,0.1,0.9659584150929759
33,13,0.15263157894736842,0.9659566368677429
8,10,0.28421052631578947,0.9659562216420622
25,13,0.15263157894736842,0.9659543699593672
9,4,0.3631578947368421,0.9659534142216144
9,12,0.31052631578947365,0.9659520207113235
16,13,0.1,0.9659512877478214
7,4,0.3894736842105263,0.9659486541671233
6,8,0.28421052631578947,0.9659477234295398
24,14,0.15263157894736842,0.9659474606209957
11,6,0.17894736842105263,0.9659467560058306
11,5,0.12631578947368421,0.9659453694870601
9,10,0.2578947368421053,0.9659449312610394
5,2,0.17894736842105263,0.9659425953229722
9,13,0.31052631578947365,0.9659401016496728
11,9,0.2578947368421053,0.9659393717526387
10,13,0.31052631578947365,0.9659393342694571
9,3,0.23157894736842105,0.9659357094526486
26,13,0.15263157894736842,0.9659335335373823
21,13,0.15263157894736842,0.9659312822575745
7,7,0.28421052631578947,0.9659303215388716
10,5,0.28421052631578947,0.9659281471999932
5,13,0.23157894736842105,0.9659276660524936
30,13,0.15263157894736842,0.9659272549217046
